datetime,Accelerometer1RMS,Accelerometer2RMS,Current,Pressure,Temperature,Thermocouple,Voltage,Volume Flow RateRMS,anomaly
2020-02-08 13:40:07,0.202944,0.276622,2.20606,0.054711,90.4979,27.1154,229.898,123.0,0
2020-02-08 13:40:08,0.203007,0.273554,2.43656,0.382638,90.5448,27.1248,215.853,122.337,0
2020-02-08 13:40:09,0.203257,0.275796,1.95617,0.054711,90.4696,27.1142,234.556,122.0,0
2020-02-08 13:40:10,0.202452,0.276188,1.71846,-0.273216,90.469,27.1119,214.979,122.0,0
2020-02-08 13:40:11,0.203137,0.276297,2.56562,0.382638,90.281,27.1261,223.592,122.0,0
2020-02-08 13:40:12,0.202433,0.276137,2.43119,0.382638,90.5378,27.1261,227.33,122.665,0
2020-02-08 13:40:13,0.202656,0.276314,1.90364,0.382638,90.3255,27.1236,228.819,122.337,0
2020-02-08 13:40:15,0.203355,0.275586,2.25163,0.054711,90.4087,27.1283,228.989,122.0,0
2020-02-08 13:40:16,0.200457,0.275926,2.51346,0.054711,90.5516,27.1231,215.501,122.0,0
2020-02-08 13:40:17,0.204148,0.273738,2.24107,0.382638,90.5155,27.1307,241.88,122.0,0
2020-02-08 13:40:18,0.19976,0.275141,2.25188,0.382638,90.4614,27.1219,229.005,122.0,0
2020-02-08 13:40:19,0.203542,0.274754,2.64902,0.054711,90.1751,27.1286,241.699,122.0,0
2020-02-08 13:40:20,0.203084,0.276931,2.38313,0.054711,90.5053,27.1232,219.693,121.337,0
2020-02-08 13:40:21,0.202952,0.272008,2.51799,0.054711,90.5474,27.1289,237.409,122.332,0
2020-02-08 13:40:22,0.203186,0.277081,2.93583,0.054711,90.5946,27.1289,213.135,121.675,0
2020-02-08 13:40:23,0.202409,0.274703,3.00668,0.054711,90.5675,27.1344,235.072,122.332,0
2020-02-08 13:40:24,0.202876,0.275956,2.12001,0.054711,90.5842,27.1243,222.178,123.0,0
2020-02-08 13:40:25,0.202564,0.275618,2.72585,0.054711,90.3188,27.1237,213.805,122.337,0
2020-02-08 13:40:26,0.201882,0.275263,1.92436,0.054711,90.5014,27.1358,229.16,122.0,0
2020-02-08 13:40:27,0.202876,0.274772,2.72626,0.382638,90.5533,27.131,235.636,122.0,0
2020-02-08 13:40:28,0.201115,0.2757,1.75323,0.054711,90.5299,27.1262,223.104,122.665,0
2020-02-08 13:40:29,0.203349,0.274245,2.80654,0.054711,90.6103,27.1262,250.466,123.0,0
2020-02-08 13:40:30,0.200157,0.275363,2.73539,0.054711,90.2552,27.1225,232.032,123.0,0
2020-02-08 13:40:31,0.203592,0.274729,2.71168,0.710565,90.8761,27.1287,226.503,122.337,0
2020-02-08 13:40:32,0.200596,0.275291,2.24085,0.382638,90.6862,27.1249,214.378,122.665,0
2020-02-08 13:40:34,0.203151,0.274941,2.64417,0.382638,90.5583,27.1298,226.856,122.337,0
2020-02-08 13:40:35,0.201706,0.273778,2.7,0.054711,90.4567,27.1294,233.016,122.665,0
2020-02-08 13:40:36,0.202398,0.276735,2.64861,0.054711,90.4516,27.1336,228.528,123.0,0
2020-02-08 13:40:37,0.202347,0.272765,3.03909,0.054711,90.9855,27.1336,241.313,123.0,0
2020-02-08 13:40:38,0.203029,0.277089,1.35877,0.054711,90.3794,27.1394,209.907,123.0,0
2020-02-08 13:40:39,0.202655,0.275546,1.17219,0.054711,90.767,27.1171,210.766,122.665,0
2020-02-08 13:40:40,0.202981,0.276457,1.13913,-0.273216,90.9213,27.134,204.222,123.0,0
2020-02-08 13:40:41,0.202374,0.274998,2.6515,-0.273216,90.8881,27.1414,225.835,122.337,0
2020-02-08 13:40:42,0.203569,0.27584,2.51888,0.054711,90.928,27.1361,231.525,122.665,0
2020-02-08 13:40:43,0.202032,0.275765,2.99603,0.054711,90.9237,27.1361,247.412,123.0,0
2020-02-08 13:40:44,0.203901,0.274852,2.77995,0.382638,90.9573,27.1368,228.283,123.0,0
2020-02-08 13:40:45,0.201784,0.276062,2.3289,0.054711,90.892,27.1323,224.939,123.0,0
2020-02-08 13:40:47,0.203691,0.274068,2.74849,0.054711,90.8696,27.1328,240.95,123.0,0
2020-02-08 13:40:48,0.201456,0.274923,2.54204,0.054711,90.777,27.1417,219.033,123.0,0
2020-02-08 13:40:49,0.202426,0.274989,1.216,0.382638,90.9322,27.1345,218.393,122.337,0
2020-02-08 13:40:50,0.202257,0.273433,2.112,0.054711,90.7602,27.1379,228.581,122.665,0
2020-02-08 13:40:51,0.202921,0.274125,1.97635,0.054711,90.9891,27.1379,231.051,123.665,0
2020-02-08 13:40:52,0.203307,0.276127,1.91154,0.382638,90.9053,27.136,224.392,123.337,0
2020-02-08 13:40:53,0.203188,0.275898,1.97626,0.054711,90.8553,27.1471,224.738,123.0,0
2020-02-08 13:40:54,0.203788,0.27533,1.82665,-0.273216,90.7719,27.141,229.554,122.337,0
2020-02-08 13:40:55,0.203588,0.276011,1.93605,0.054711,91.0308,27.1386,241.483,122.665,0
2020-02-08 13:40:56,0.203723,0.27719,2.70075,-0.273216,90.9614,27.1434,233.299,123.665,0
2020-02-08 13:40:57,0.203983,0.27519,2.11595,0.382638,90.9944,27.1511,227.746,123.337,0
2020-02-08 13:40:58,0.201883,0.276319,2.12068,-0.273216,90.9829,27.1376,215.301,123.665,0
2020-02-08 13:40:59,0.204183,0.275769,2.19344,0.054711,91.1468,27.1437,226.853,123.337,0
2020-02-08 13:41:00,0.201464,0.274709,2.96068,0.054711,91.1753,27.1406,248.765,123.0,0
2020-02-08 13:41:02,0.202351,0.276158,2.5715,0.054711,91.3137,27.1423,226.023,123.0,0
2020-02-08 13:41:03,0.203384,0.275145,2.75769,0.382638,91.1061,27.1443,235.534,124.332,0
2020-02-08 13:41:04,0.201685,0.274981,2.61754,0.382638,91.1204,27.1443,225.983,123.675,0
2020-02-08 13:41:05,0.20323,0.275953,2.80574,0.382638,91.1997,27.1443,216.385,123.0,0
2020-02-08 13:41:06,0.203356,0.277093,2.876,-0.273216,90.9547,27.1449,242.89,122.337,0
2020-02-08 13:41:07,0.203997,0.275549,1.24731,0.054711,91.0889,27.1449,211.988,122.665,0
2020-02-08 13:41:08,0.203471,0.275011,1.83481,0.054711,91.075,27.1394,204.839,123.0,0
2020-02-08 13:41:09,0.202675,0.277354,2.54591,-0.273216,90.9665,27.1502,238.943,123.0,0
2020-02-08 13:41:10,0.203323,0.274949,2.5986,0.382638,91.0616,27.1412,232.363,123.0,0
2020-02-08 13:41:11,0.201038,0.27574,1.95459,0.054711,91.1937,27.1364,230.463,122.337,0
2020-02-08 13:41:12,0.203274,0.274744,2.63049,-0.273216,91.2843,27.1457,239.49,122.665,0
2020-02-08 13:41:13,0.200474,0.274551,2.41867,0.054711,90.3779,27.1399,230.396,123.0,0
2020-02-08 13:41:14,0.202554,0.275565,2.61052,0.054711,91.0176,27.1347,226.229,123.0,0
2020-02-08 13:41:16,0.201178,0.275496,2.58904,0.054711,90.5556,27.1347,228.238,123.0,0
2020-02-08 13:41:17,0.20185,0.274593,2.60874,0.382638,90.2761,27.1431,232.803,122.337,0
2020-02-08 13:41:18,0.20217,0.275806,2.76779,0.382638,90.7037,27.1423,231.56,123.332,0
2020-02-08 13:41:19,0.200676,0.273372,3.08063,0.054711,90.6387,27.1469,230.206,123.337,0
2020-02-08 13:41:20,0.199784,0.271681,2.69349,0.054711,90.3989,27.1446,229.647,122.337,0
2020-02-08 13:41:21,0.199828,0.274462,2.7277,-0.601143,90.602,27.1396,235.034,122.0,0
2020-02-08 13:41:22,0.200733,0.272505,2.67746,0.054711,90.9767,27.1347,232.206,122.0,0
2020-02-08 13:41:23,0.199335,0.274388,2.52875,0.054711,91.1308,27.1485,241.763,122.665,0
2020-02-08 13:41:24,0.200536,0.272669,2.70149,0.054711,91.0118,27.1485,227.458,122.337,0
2020-02-08 13:41:25,0.202762,0.274084,2.65399,0.710565,90.4237,27.139,249.243,122.0,0
2020-02-08 13:41:26,0.204191,0.273,2.56508,-0.273216,90.4466,27.1513,245.469,122.665,0
2020-02-08 13:41:27,0.201147,0.273523,1.97578,0.054711,90.3355,27.1484,227.688,122.337,0
2020-02-08 13:41:28,0.20256,0.274528,2.22638,0.054711,90.5522,27.1374,238.278,122.665,0
2020-02-08 13:41:29,0.200964,0.272605,2.28286,0.382638,90.4138,27.1512,227.784,123.0,0
2020-02-08 13:41:31,0.202982,0.273626,1.89964,-0.273216,90.4125,27.1425,228.787,123.0,0
2020-02-08 13:41:32,0.201585,0.272698,2.72539,0.054711,90.6816,27.143,239.522,123.0,0
2020-02-08 13:41:33,0.203087,0.273726,1.29453,0.054711,90.4198,27.1448,205.9,122.337,0
2020-02-08 13:41:34,0.201629,0.273802,1.87591,0.054711,90.2583,27.1482,230.187,122.665,0
2020-02-08 13:41:35,0.202921,0.273075,2.37709,-0.273216,90.6385,27.1436,237.217,123.0,0
2020-02-08 13:41:36,0.203019,0.272472,2.69003,-0.273216,90.4576,27.1436,230.443,122.665,0
2020-02-08 13:41:37,0.202512,0.274403,0.957623,-0.601143,90.4859,27.1467,203.44,123.0,0
2020-02-08 13:41:38,0.203244,0.272792,2.67808,0.054711,90.5022,27.1466,234.353,122.337,0
2020-02-08 13:41:39,0.202608,0.27344,2.88633,0.382638,90.3242,27.146,234.358,122.665,0
2020-02-08 13:41:40,0.203443,0.273203,2.48726,0.054711,90.4496,27.1455,233.91,123.0,0
2020-02-08 13:41:41,0.202407,0.273602,1.19855,0.382638,90.3592,27.1411,214.936,123.0,0
2020-02-08 13:41:42,0.203587,0.273216,2.65337,0.054711,90.4707,27.1442,236.325,122.337,0
2020-02-08 13:41:43,0.202392,0.273649,1.3322,0.382638,90.3909,27.1434,214.13,122.665,0
2020-02-08 13:41:44,0.203765,0.273074,1.90103,0.710565,90.2936,27.146,213.926,123.0,0
2020-02-08 13:41:45,0.202214,0.273767,1.88612,0.710565,90.4426,27.146,229.977,123.0,0
2020-02-08 13:41:46,0.203727,0.273449,2.13919,0.054711,90.4686,27.1384,245.052,123.665,0
2020-02-08 13:41:47,0.202796,0.272944,1.99742,0.054711,90.3387,27.1586,223.308,122.675,0
2020-02-08 13:41:48,0.20314,0.273241,2.06741,0.054711,90.4719,27.1497,240.904,122.665,0
2020-02-08 13:41:50,0.204213,0.273748,1.84116,0.382638,90.3998,27.1509,223.815,123.665,0
2020-02-08 13:41:51,0.201739,0.272418,1.70826,0.382638,90.4752,27.1522,202.153,123.337,0
2020-02-08 13:41:52,0.205113,0.274188,2.06713,0.382638,90.2791,27.1467,236.656,123.0,0
2020-02-08 13:41:53,0.20117,0.272242,1.94595,0.054711,90.4836,27.1514,228.383,123.0,0
2020-02-08 13:41:54,0.20508,0.274887,2.90946,0.054711,90.227,27.1514,246.301,123.665,0
2020-02-08 13:41:55,0.2043,0.274941,2.05807,0.054711,90.3551,27.1482,222.457,123.337,0
2020-02-08 13:41:56,0.203425,0.272582,2.99087,0.054711,90.4625,27.1428,234.963,123.0,0
2020-02-08 13:41:57,0.203714,0.274614,3.11379,0.382638,90.3527,27.1451,244.276,123.0,0
2020-02-08 13:41:58,0.203516,0.272049,2.99287,0.382638,90.253,27.1424,242.5,123.0,0
2020-02-08 13:41:59,0.204371,0.274669,2.56845,0.382638,90.4525,27.1442,231.954,123.0,0
2020-02-08 13:42:00,0.203363,0.272629,2.51828,0.054711,90.8657,27.1526,239.026,123.665,0
2020-02-08 13:42:01,0.204059,0.274463,1.68059,0.710565,90.9441,27.151,229.848,122.675,0
2020-02-08 13:42:02,0.203212,0.273622,2.64611,0.710565,90.8157,27.151,226.18,122.665,0
2020-02-08 13:42:03,0.204637,0.273936,2.68067,0.382638,90.6994,27.1527,236.139,123.665,0
2020-02-08 13:42:04,0.203344,0.27409,2.78166,-0.273216,90.8381,27.159,230.323,123.337,0
2020-02-08 13:42:05,0.20428,0.274084,2.56691,0.054711,90.6543,27.1499,222.716,123.0,0
2020-02-08 13:42:07,0.203301,0.27408,3.08598,0.710565,90.9528,27.1548,240.111,123.0,0
2020-02-08 13:42:08,0.20413,0.274773,2.84138,0.054711,90.7318,27.1495,235.06,123.665,0
2020-02-08 13:42:09,0.204486,0.274032,2.63215,0.054711,90.8727,27.1483,222.77,122.675,0
2020-02-08 13:42:10,0.20247,0.273942,2.28412,0.054711,90.7238,27.1528,225.968,123.332,0
2020-02-08 13:42:11,0.201658,0.272481,2.52956,-0.273216,90.6595,27.1583,228.112,123.665,0
2020-02-08 13:42:12,0.205051,0.274771,2.63828,-0.273216,90.8975,27.1583,228.013,123.337,0
2020-02-08 13:42:13,0.202719,0.271337,2.46314,0.054711,90.8543,27.1458,228.868,123.0,0
2020-02-08 13:42:14,0.20477,0.275635,2.89141,0.054711,90.8139,27.1553,221.088,123.0,0
2020-02-08 13:42:15,0.204345,0.270157,2.46667,0.054711,90.7509,27.1568,229.134,122.336,0
2020-02-08 13:42:16,0.205294,0.27445,2.59059,-0.273216,90.9033,27.166,220.837,122.665,0
2020-02-08 13:42:17,0.204227,0.273587,2.50845,0.054711,90.9122,27.1542,225.531,123.0,0
2020-02-08 13:42:18,0.20537,0.273874,2.83015,0.382638,90.7564,27.1541,220.442,123.665,0
2020-02-08 13:42:19,0.20436,0.275855,2.41581,0.054711,90.938,27.1574,214.11,124.0,0
2020-02-08 13:42:20,0.204643,0.274015,2.72906,0.054711,91.0675,27.1598,225.471,123.336,0
2020-02-08 13:42:22,0.205335,0.274789,2.31497,0.710565,90.8919,27.1535,225.012,123.0,0
2020-02-08 13:42:23,0.202785,0.273905,2.81755,0.054711,91.0162,27.161,234.615,123.0,0
2020-02-08 13:42:24,0.206128,0.274189,2.67573,0.054711,90.7565,27.161,233.232,123.665,0
2020-02-08 13:42:25,0.200987,0.272636,2.67902,0.054711,90.8204,27.1555,229.607,124.0,0
2020-02-08 13:42:26,0.205879,0.274657,2.00884,0.054711,90.7043,27.16,221.956,123.336,0
2020-02-08 13:42:27,0.204838,0.275593,2.5396,0.382638,90.9273,27.1561,222.521,123.665,0
2020-02-08 13:42:28,0.204195,0.27133,2.8325,0.054711,91.2167,27.1541,232.874,123.336,0
2020-02-08 13:42:29,0.20431,0.275751,2.89829,0.710565,91.1367,27.1576,220.456,123.0,0
2020-02-08 13:42:30,0.20494,0.27198,2.78008,0.054711,91.0205,27.15,227.335,123.665,0
2020-02-08 13:42:31,0.204933,0.274163,2.85745,0.054711,90.9182,27.1561,215.108,123.336,0
2020-02-08 13:42:32,0.204289,0.273997,2.48449,0.054711,90.9984,27.1561,216.892,123.0,0
2020-02-08 13:42:33,0.20461,0.274147,2.6672,0.054711,90.9409,27.1651,228.416,123.0,0
2020-02-08 13:42:34,0.204628,0.273752,2.9614,0.054711,91.0276,27.1585,230.716,123.0,0
2020-02-08 13:42:35,0.203804,0.275271,2.50231,0.382638,90.8072,27.1537,224.912,123.0,0
2020-02-08 13:42:36,0.205558,0.273498,2.96203,-0.273216,90.9021,27.1603,218.304,123.665,0
2020-02-08 13:42:37,0.201586,0.274456,1.78016,0.054711,90.7118,27.1669,225.638,123.336,0
2020-02-08 13:42:38,0.206266,0.274405,2.7367,-0.273216,90.4988,27.1589,220.936,123.0,0
2020-02-08 13:42:39,0.202175,0.273019,2.7751,0.054711,91.0192,27.1621,230.479,123.0,0
2020-02-08 13:42:40,0.204063,0.275245,2.01894,0.054711,91.0984,27.1621,219.576,123.0,0
2020-02-08 13:42:42,0.204181,0.272233,2.53174,0.382638,90.3531,27.1677,230.153,123.665,0
2020-02-08 13:42:43,0.203622,0.275529,1.80997,0.054711,90.9503,27.1655,228.383,123.336,0
2020-02-08 13:42:44,0.204731,0.272306,2.64749,0.054711,91.1429,27.1685,231.042,123.0,0
2020-02-08 13:42:45,0.204713,0.274495,1.60959,0.054711,90.2781,27.1671,216.85,123.0,0
2020-02-08 13:42:46,0.204127,0.274671,1.77372,0.054711,90.4587,27.1614,219.305,123.336,0
2020-02-08 13:42:47,0.205007,0.274919,2.77869,0.054711,90.4538,27.1652,233.168,123.665,0
2020-02-08 13:42:48,0.203086,0.275166,2.58331,-0.273216,90.3408,27.1666,219.433,123.336,0
2020-02-08 13:42:49,0.205729,0.274353,2.54652,0.054711,90.3133,27.1651,241.855,123.0,0
2020-02-08 13:42:50,0.20261,0.274062,2.68808,0.054711,90.3965,27.1651,230.625,123.665,0
2020-02-08 13:42:51,0.204611,0.273949,2.74453,0.054711,90.5794,27.1746,227.738,123.336,0
2020-02-08 13:42:52,0.20325,0.272123,1.70203,0.382638,90.4482,27.1703,239.789,123.665,0
2020-02-08 13:42:53,0.203069,0.274665,2.76293,0.054711,90.3749,27.1793,225.705,123.336,0
2020-02-08 13:42:54,0.203857,0.271279,2.51293,0.054711,90.4561,27.1743,228.561,123.665,0
2020-02-08 13:42:55,0.203129,0.2742,2.54958,0.382638,90.5104,27.1754,224.197,123.336,0
2020-02-08 13:42:56,0.204531,0.271348,2.63771,0.382638,90.4858,27.174,215.553,123.0,0
2020-02-08 13:42:58,0.20367,0.2732,2.28544,-0.273216,90.4448,27.1728,231.233,123.665,0
2020-02-08 13:42:59,0.204111,0.274441,2.35506,0.054711,90.3673,27.1675,230.719,123.336,0
2020-02-08 13:43:00,0.204001,0.272832,2.67011,0.054711,90.2519,27.1738,234.247,123.0,0
2020-02-08 13:43:01,0.204214,0.273866,2.36767,0.054711,90.508,27.1738,230.215,123.665,0
2020-02-08 13:43:02,0.204145,0.272364,2.47199,0.054711,90.344,27.1743,225.703,122.665,0
2020-02-08 13:43:03,0.203565,0.275755,2.33527,0.710565,90.363,27.1785,222.303,123.0,0
2020-02-08 13:43:04,0.204662,0.272859,2.62124,0.054711,90.4573,27.1738,228.14,123.0,0
2020-02-08 13:43:05,0.202508,0.274021,1.02393,0.054711,90.266,27.1738,204.037,123.0,0
2020-02-08 13:43:06,0.203714,0.273453,3.11572,0.054711,90.1881,27.1703,250.969,123.665,0
2020-02-08 13:43:07,0.203558,0.272662,1.57977,0.054711,90.3025,27.1761,215.896,123.336,0
2020-02-08 13:43:08,0.202865,0.273356,2.87682,0.054711,90.3287,27.1848,235.137,123.665,0
2020-02-08 13:43:09,0.203931,0.273277,2.90931,0.054711,90.3074,27.1848,208.53,123.336,0
2020-02-08 13:43:10,0.203829,0.27328,2.81816,0.054711,90.4977,27.1828,247.222,123.665,0
2020-02-08 13:43:11,0.203947,0.274165,2.07185,0.054711,90.3601,27.1801,231.51,123.336,0
2020-02-08 13:43:13,0.20477,0.272029,1.16103,0.054711,90.3312,27.1892,211.615,123.0,0
2020-02-08 13:43:14,0.204055,0.273907,3.00623,0.054711,90.3198,27.1852,240.976,123.0,0
2020-02-08 13:43:15,0.204514,0.275254,1.93066,0.054711,90.1305,27.1815,227.782,123.665,0
2020-02-08 13:43:16,0.204377,0.272858,2.61577,0.054711,90.1608,27.1774,233.381,123.336,0
2020-02-08 13:43:17,0.203505,0.273533,1.24761,0.054711,90.1214,27.1767,207.343,123.0,0
2020-02-08 13:43:18,0.202551,0.27533,3.01934,0.054711,90.3216,27.1767,240.476,123.665,0
2020-02-08 13:43:19,0.204084,0.273645,1.90191,-0.273216,90.618,27.1834,227.868,123.336,0
2020-02-08 13:43:20,0.203629,0.275125,1.9601,0.054711,90.5901,27.1851,235.393,122.336,0
2020-02-08 13:43:21,0.202827,0.273119,2.66195,-0.273216,90.1449,27.1909,228.685,123.333,0
2020-02-08 13:43:22,0.203883,0.273984,2.70432,0.054711,90.7328,27.1853,224.869,122.675,0
2020-02-08 13:43:23,0.203119,0.273345,2.82811,0.382638,90.8532,27.1741,207.733,122.665,0
2020-02-08 13:43:24,0.203927,0.274094,2.90189,0.054711,90.1525,27.1783,247.272,123.665,0
2020-02-08 13:43:25,0.204186,0.272637,0.952645,0.054711,90.8787,27.1816,206.601,123.336,0
2020-02-08 13:43:26,0.204208,0.274401,2.53165,0.054711,90.7882,27.1816,229.818,123.0,0
2020-02-08 13:43:27,0.204192,0.27293,2.48551,0.054711,90.7688,27.1789,220.987,123.665,0
2020-02-08 13:43:28,0.20449,0.273019,2.54628,0.382638,90.8455,27.1809,230.431,123.336,0
2020-02-08 13:43:30,0.203295,0.274573,2.65648,-0.273216,90.7385,27.1781,222.524,123.0,0
2020-02-08 13:43:31,0.204388,0.273997,2.66482,0.054711,90.8018,27.1828,228.434,123.665,0
2020-02-08 13:43:32,0.203058,0.274674,2.54862,0.054711,90.7693,27.1824,214.61,123.336,0
2020-02-08 13:43:33,0.203489,0.273821,2.91772,0.054711,90.8759,27.1811,251.422,123.0,0
2020-02-08 13:43:34,0.202288,0.274074,1.10202,0.382638,90.8767,27.1843,217.223,123.665,0
2020-02-08 13:43:35,0.202625,0.273959,2.6763,0.382638,90.807,27.1843,218.813,123.336,0
2020-02-08 13:43:36,0.202278,0.272734,2.41211,0.054711,90.7791,27.1862,228.763,123.0,0
2020-02-08 13:43:37,0.203216,0.273509,1.38143,0.054711,90.7785,27.1925,220.015,123.0,0
2020-02-08 13:43:38,0.201711,0.272471,2.62633,0.054711,90.9283,27.1954,242.562,123.665,0
2020-02-08 13:43:39,0.20339,0.273586,2.50727,0.382638,90.767,27.1814,234.682,123.336,0
2020-02-08 13:43:40,0.202207,0.272196,0.933544,-0.273216,90.8298,27.1893,207.794,123.0,0
2020-02-08 13:43:41,0.203481,0.274489,2.47146,-0.273216,90.9472,27.1945,219.34,123.665,0
2020-02-08 13:43:42,0.202182,0.271611,2.46996,0.054711,90.8498,27.1898,229.552,123.336,0
2020-02-08 13:43:43,0.201479,0.272913,2.61538,0.054711,90.7291,27.1898,238.179,123.0,0
2020-02-08 13:43:44,0.200798,0.27128,2.51958,0.054711,90.7153,27.1883,235.507,123.0,0
2020-02-08 13:43:45,0.20308,0.274051,2.748,0.054711,90.559,27.1895,205.519,123.0,0
2020-02-08 13:43:46,0.201232,0.271969,2.56635,0.382638,90.7465,27.1935,224.208,123.0,0
2020-02-08 13:43:48,0.203369,0.274151,2.59237,0.054711,91.0149,27.1964,228.806,123.665,0
2020-02-08 13:43:49,0.20147,0.272443,2.75821,0.054711,90.8198,27.1857,211.273,123.336,0
2020-02-08 13:43:50,0.203128,0.274535,2.48406,0.054711,90.9554,27.2033,226.201,123.0,0
2020-02-08 13:43:51,0.202987,0.274011,0.928332,0.382638,90.8084,27.2021,208.842,123.0,0
2020-02-08 13:43:52,0.202604,0.271989,2.07062,0.382638,90.9933,27.2057,220.592,123.0,0
2020-02-08 13:43:53,0.203564,0.27465,2.63387,0.382638,91.1219,27.2057,226.699,123.0,0
2020-02-08 13:43:54,0.202471,0.27161,2.85154,0.382638,91.0529,27.2121,220.652,123.0,0
2020-02-08 13:43:55,0.203554,0.274649,2.66752,0.382638,90.6515,27.2087,228.823,123.0,0
2020-02-08 13:43:56,0.20341,0.271416,2.67986,0.382638,91.1442,27.2057,234.235,123.665,0
2020-02-08 13:43:57,0.203956,0.274426,2.66076,0.382638,90.4586,27.2058,220.364,123.336,0
2020-02-08 13:43:58,0.203087,0.272937,3.0844,0.382638,90.5911,27.2118,250.708,123.665,0
2020-02-08 13:43:59,0.204607,0.273931,2.76333,0.054711,90.6276,27.2014,202.999,123.336,0
2020-02-08 13:44:00,0.202849,0.274086,2.65345,0.382638,90.8445,27.2181,222.528,123.0,0
2020-02-08 13:44:02,0.204367,0.27392,2.28419,-0.273216,90.4352,27.2145,215.313,123.665,0
2020-02-08 13:44:03,0.202932,0.274561,2.52758,-0.273216,90.8796,27.2095,224.428,123.336,0
2020-02-08 13:44:04,0.204073,0.273964,2.43204,-0.273216,90.4899,27.2095,229.714,123.665,0
2020-02-08 13:44:05,0.20352,0.274186,2.19068,0.054711,90.5142,27.2156,228.726,123.336,0
2020-02-08 13:44:06,0.204434,0.274671,2.45135,0.382638,90.2074,27.2178,226.048,123.0,0
2020-02-08 13:44:07,0.201587,0.272458,3.00648,0.054711,90.7989,27.2138,245.248,123.665,0
2020-02-08 13:44:08,0.204537,0.274428,1.42966,0.382638,91.0038,27.2165,218.775,123.336,0
2020-02-08 13:44:09,0.202155,0.272411,2.58093,0.054711,90.8229,27.2101,210.059,123.665,0
2020-02-08 13:44:10,0.204202,0.275568,2.4877,0.054711,90.5766,27.2174,232.228,123.336,0
2020-02-08 13:44:11,0.203591,0.272154,2.15333,-0.273216,90.38,27.2181,221.248,123.0,0
2020-02-08 13:44:12,0.203945,0.274856,2.3331,0.054711,90.2819,27.2138,212.166,123.665,0
2020-02-08 13:44:13,0.204188,0.27141,2.10866,0.054711,91.0819,27.2138,220.199,124.0,0
2020-02-08 13:44:14,0.204706,0.274808,2.90745,0.382638,90.2486,27.2109,241.262,123.336,0
2020-02-08 13:44:15,0.203517,0.274187,2.67507,0.054711,90.3654,27.2229,235.295,123.665,0
2020-02-08 13:44:16,0.204417,0.274184,2.94331,0.054711,91.0029,27.216,236.759,123.336,0
2020-02-08 13:44:18,0.203492,0.274422,2.90369,0.054711,90.2457,27.2126,233.204,123.0,0
2020-02-08 13:44:19,0.203807,0.272973,2.61512,0.054711,90.817,27.2145,232.108,123.665,0
2020-02-08 13:44:20,0.203929,0.275126,2.31412,-0.273216,90.6232,27.2214,222.794,123.336,0
2020-02-08 13:44:21,0.203158,0.272895,2.18333,0.054711,90.5747,27.2096,232.16,123.0,0
2020-02-08 13:44:22,0.201753,0.272597,2.50783,0.054711,90.4193,27.2162,227.865,123.665,0
2020-02-08 13:44:23,0.205466,0.273554,2.39193,0.054711,90.3928,27.2162,228.786,123.336,0
2020-02-08 13:44:24,0.200816,0.272279,2.89495,0.054711,90.4034,27.2145,224.764,123.0,0
2020-02-08 13:44:25,0.205423,0.27469,0.960356,0.054711,90.193,27.2182,208.365,123.0,0
2020-02-08 13:44:26,0.20159,0.271752,1.6335,0.054711,90.3025,27.2211,221.745,122.336,0
2020-02-08 13:44:27,0.204526,0.274821,2.64384,0.382638,90.4687,27.2179,241.223,123.333,0
2020-02-08 13:44:28,0.202732,0.270755,2.7474,0.054711,90.3192,27.2051,228.696,123.336,0
2020-02-08 13:44:29,0.204723,0.275949,2.35537,0.710565,90.4294,27.2151,228.436,123.0,0
2020-02-08 13:44:30,0.20387,0.271398,2.56704,0.382638,90.313,27.2222,217.544,123.0,0
2020-02-08 13:44:31,0.204892,0.274771,1.47181,0.382638,90.3911,27.2222,220.754,123.0,0
2020-02-08 13:44:32,0.203358,0.274321,2.81821,0.054711,90.3043,27.2114,224.023,123.0,0
2020-02-08 13:44:33,0.204838,0.275003,2.81064,0.054711,90.3246,27.2224,232.91,123.0,0
2020-02-08 13:44:34,0.203536,0.274057,2.39726,0.054711,90.1646,27.202,225.949,123.0,0
2020-02-08 13:44:35,0.204353,0.275889,2.32413,0.054711,90.2643,27.2255,226.222,123.0,0
2020-02-08 13:44:36,0.204572,0.273653,2.68794,0.054711,90.4103,27.2126,233.742,122.336,0
2020-02-08 13:44:38,0.202423,0.274987,2.67214,0.054711,90.2644,27.2182,222.985,122.665,0
2020-02-08 13:44:39,0.205235,0.272631,2.84114,0.382638,90.2665,27.2153,238.814,122.336,0
2020-02-08 13:44:40,0.20085,0.273744,1.95159,0.382638,90.3432,27.2153,232.865,122.0,0
2020-02-08 13:44:41,0.20508,0.272975,1.88601,-0.273216,90.4616,27.2195,214.584,122.665,0
2020-02-08 13:44:42,0.203636,0.275269,2.60933,0.710565,90.2071,27.2186,229.65,122.336,0
2020-02-08 13:44:43,0.203679,0.27217,2.60698,0.382638,90.4177,27.2109,221.46,122.665,0
2020-02-08 13:44:44,0.203639,0.275152,1.78261,-0.273216,90.41,27.2196,235.968,123.0,0
2020-02-08 13:44:45,0.204389,0.271728,2.14322,0.054711,90.3807,27.225,223.823,123.0,0
2020-02-08 13:44:46,0.204177,0.27514,2.57733,-0.273216,90.1774,27.2183,224.732,123.665,0
